sample_id,condition_id,rep_id,Biological Replicates,condition_n,experiment,project_id,x_label,exp_label,control,color,exp_color,time_bool,time_min,phase,OD600,media,supplement,supplement_conc,supplement_units,glucose_conc,glucose_units,temp,shaking,ref,experiment_description,addl_ref,media_description
Mal_3,Mal,3,3,79,supplement,Supplement,Malate,,M9exp,#749dcc,#5ca573,0,,exp,0.5,M9,malate,4.5,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
G+S_2,G+S,1,2,80,supplement,Supplement,Glutamate+Succinate,,M9exp,#4f6c8c,#5ca573,0,,exp,0.5,M9,"glutamic acid, succinic acid",2.0,g/L (each),0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
G+S_3,G+S,2,2,80,supplement,Supplement,Glutamate+Succinate,,M9exp,#4f6c8c,#5ca573,0,,exp,0.5,M9,"glutamic acid, succinic acid",2.0,g/L (each),0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Pyr_1,Pyr,1,3,81,supplement,Supplement,Pyruvate,,M9exp,#87b6ed,#5ca573,0,,exp,0.5,M9,pyruvate,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Pyr_2,Pyr,2,3,81,supplement,Supplement,Pyruvate,,M9exp,#87b6ed,#5ca573,0,,exp,0.5,M9,pyruvate,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Pyr_3,Pyr,3,3,81,supplement,Supplement,Pyruvate,,M9exp,#87b6ed,#5ca573,0,,exp,0.5,M9,pyruvate,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Gly_1,Gly,1,3,82,supplement,Supplement,Glycerol,,M9exp,#4f558c,#5ca573,0,,exp,0.5,M9,glycerol,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Gly_2,Gly,2,3,82,supplement,Supplement,Glycerol,,M9exp,#4f558c,#5ca573,0,,exp,0.5,M9,glycerol,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Gly_3,Gly,3,3,82,supplement,Supplement,Glycerol,,M9exp,#4f558c,#5ca573,0,,exp,0.5,M9,glycerol,6.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Glucon_1,Glucon,1,3,83,supplement,Supplement,Gluconate,,M9exp,#7fb6db,#5ca573,0,,exp,0.5,M9,gluconate,4.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Glucon_2,Glucon,2,3,83,supplement,Supplement,Gluconate,,M9exp,#7fb6db,#5ca573,0,,exp,0.5,M9,gluconate,4.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
Glucon_3,Glucon,3,3,83,supplement,Supplement,Gluconate,,M9exp,#7fb6db,#5ca573,0,,exp,0.5,M9,gluconate,4.0,g/L,0.0,,37.0,1.0,Nicolas et al (Grignon),"A  5 ml aliquot of LB medium was inoculated using frozen culture stocks. After a few hours growth at 37°C, precultures were prepared by inoculating 5 ml of M9 with this LB culture at several different dilutions usually ranging from  500- to 2000-fold. The dilution range was chosen so that one of these precultures had grown to and OD600 of 0.5 - 1.0 after overnight inculation.  The chosen M9 medium precultures  [at OD600 of 0.5 - 1.0] were used to inoculate 100 mL of M9 medium in 500 mL non-baffled shake flasks to an OD600 of 0.02. Filter-sterilized carbon sources were added separately to the medium M9 at following concentration: D-Glucose 3g/L[Glu], L-Malic acid 4.5g/L[Mal], L-Malic acid + D-Glucose  3 and 2g/L[M+G], D-Fructose 3g/L[Fru], D-Gluconate 4g/L[Glucon], Pyruvate 6g/L[Pyr], Glycerol 6g/L[Gly], Glutamic acid + Succinic acid 2 and 2g/L[G+S]. Where necessary, carbon source solutions were pH neutralized with 4 M NaOH prior to addition to the medium. Cells were harvested during the exponential growth phase. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
BI_1,BI,1,2,84,community,Biofilm,Colony,,LBstat,#914aa5,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BI_2,BI,2,2,84,community,Biofilm,Colony,,LBstat,#914aa5,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BC_2,BC,1,4,85,community,Biofilm,Confluent,,LBstat,#723284,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BC/t_1,BC,2,4,85,community,Biofilm,Confluent,,LBstat,#723284,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BC/t_2,BC,3,4,85,community,Biofilm,Confluent,,LBstat,#723284,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BC_1,BC,4,4,85,community,Biofilm,Confluent,,LBstat,#723284,#723284,0,960.0,,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),"Cultures were inoculated from frozen glycerol stocks and grown overnight in LB at 37°C.  These cultures were then diluted, plated onto LB plates, and incubated for 16 h at 37°C. Cells were harvested  from plates containing individual colonies [BI] and from plates with confluen growth [BC].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
Sw_1,Sw,1,2,86,community,Biofilm,Swarming,,LBstat,#a483ad,#723284,0,960.0,swarm,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),Exponentially growing cells were spotted on 1 % agar LB plates and incubated at 37°C. Swarming cells were collected after 16 hours. ,,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
Sw_2,Sw,2,2,86,community,Biofilm,Swarming,,LBstat,#a483ad,#723284,0,960.0,swarm,,LB,,,,0.0,,37.0,,Nicolas et al (Jouy),Exponentially growing cells were spotted on 1 % agar LB plates and incubated at 37°C. Swarming cells were collected after 16 hours. ,,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
BMM_1,BMM,1,3,87,BMM_short,Stressors,BMM Control,,,#e0c3d7,#6584ce,0,0.0,exp,0.4,BMM,,,,0.2,%,37.0,1.0,Nicolas et al (Greifswald),"Cells were grown in a synthetic medium (J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993) with 0.2 % glucose as carbon source (Belitsky Minimal Medium/BMM) at 37 °C with vigorous shaking. Stress was applied to exponentially growing cultures at OD500nm of 0.4. Samples were harvested before stress [BMM]; after a rapid temperature up-shift from 37 °C to 48 °C [Heat]; after a temperature down-shift from 37 °C to 18 °C [Cold]. Ethanol stress was imposed by adding ethanol to a final concentration of 4 % (v/v) and cells were harvested 10 minutes after ethanol addition [Etha].","J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993","50 mM Tris, 15 mM (NH4)2SO4, 8 mM MgSO4, 27 mM KCl, 7 mM sodium citrate (pH 7-5)"
BMM_2,BMM,2,3,87,BMM_short,Stressors,BMM Control,,,#e0c3d7,#6584ce,0,0.0,exp,0.4,BMM,,,,0.2,%,37.0,1.0,Nicolas et al (Greifswald),"Cells were grown in a synthetic medium (J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993) with 0.2 % glucose as carbon source (Belitsky Minimal Medium/BMM) at 37 °C with vigorous shaking. Stress was applied to exponentially growing cultures at OD500nm of 0.4. Samples were harvested before stress [BMM]; after a rapid temperature up-shift from 37 °C to 48 °C [Heat]; after a temperature down-shift from 37 °C to 18 °C [Cold]. Ethanol stress was imposed by adding ethanol to a final concentration of 4 % (v/v) and cells were harvested 10 minutes after ethanol addition [Etha].","J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993","50 mM Tris, 15 mM (NH4)2SO4, 8 mM MgSO4, 27 mM KCl, 7 mM sodium citrate (pH 7-5)"
BMM_3,BMM,3,3,87,BMM_short,Stressors,BMM Control,,,#e0c3d7,#6584ce,0,0.0,exp,0.4,BMM,,,,0.2,%,37.0,1.0,Nicolas et al (Greifswald),"Cells were grown in a synthetic medium (J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993) with 0.2 % glucose as carbon source (Belitsky Minimal Medium/BMM) at 37 °C with vigorous shaking. Stress was applied to exponentially growing cultures at OD500nm of 0.4. Samples were harvested before stress [BMM]; after a rapid temperature up-shift from 37 °C to 48 °C [Heat]; after a temperature down-shift from 37 °C to 18 °C [Cold]. Ethanol stress was imposed by adding ethanol to a final concentration of 4 % (v/v) and cells were harvested 10 minutes after ethanol addition [Etha].","J. Stülke, R. Hanschke, M. Hecker, J Gen Microbiol 139, 2041, Sep, 1993","50 mM Tris, 15 mM (NH4)2SO4, 8 mM MgSO4, 27 mM KCl, 7 mM sodium citrate (pH 7-5)"
